host_since;host_response_time;host_response_rate;host_acceptance_rate;host_is_superhost;host_listings_count;host_identity_verified;neighbourhood_cleansed;property_type;room_type;accommodates;bedrooms;beds;minimum_nights;maximum_nights;number_of_reviews;review_scores_rating;instant_bookable
23/07/2014;3;87.640014;81.277545;f;1;t;Williamsburg;Private_room_in_apartment;Private_room;2;1;1;30;1125;16;85;t
13/12/2009;3;87.640014;81.277545;f;1;t;Harlem;Entire_apartment;Entire_home-apt;4;2;2;30;1125;1;100;f
17/02/2015;3;87.640014;81.277545;f;1;f;SoHo;Entire_apartment;Entire_home-apt;2;1;1;30;1125;0;93.812903;f
03/03/2014;3;87.640014;81.277545;f;1;t;Financial_District;Entire_apartment;Entire_home-apt;4;1;2;30;1125;0;93.812903;f
03/08/2013;3;87.640014;81.277545;f;1;t;East_Village;Private_room_in_apartment;Private_room;2;1;1;30;1125;0;93.812903;f
29/10/2014;3;87.640014;81.277545;f;1;t;Clinton_Hill;Private_room_in_apartment;Private_room;2;1;1;30;1125;2;80;f
29/10/2014;3;87.640014;81.277545;f;1;f;Upper_West_Side;Shared_room_in_apartment;Shared_room;1;1;1;30;1125;0;93.812903;f
28/07/2015;3;100;60;t;2;t;Jamaica;Private_room_in_apartment;Private_room;1;1;1;1;1125;66;96;f
04/06/2014;3;87.640014;81.277545;f;1;t;Upper_East_Side;Private_room_in_apartment;Private_room;2;1;1;30;30;18;97;f
18/03/2014;1;100;81.277545;f;1;t;South_Slope;Entire_apartment;Entire_home-apt;4;2;2;50;1125;1;100;f
03/01/2013;3;87.640014;81.277545;f;1;f;East_Village;Entire_apartment;Entire_home-apt;3;2;2;30;1125;0;93.812903;f
05/07/2014;3;87.640014;81.277545;f;1;f;Midtown;Private_room_in_apartment;Private_room;2;1;1;30;1125;0;93.812903;f
19/01/2015;3;87.640014;80;t;7;t;Long_Island_City;Private_room_in_townhouse;Private_room;1;1;1;30;31;33;97;f
09/07/2014;3;87.640014;81.277545;f;1;t;Lower_East_Side;Private_room_in_apartment;Private_room;2;1;1;30;1125;1;80;f
20/05/2014;3;87.640014;81.277545;f;1;t;Bedford-Stuyvesant;Private_room_in_apartment;Private_room;1;1;0;30;30;10;90;f
27/07/2015;3;87.640014;81.277545;f;1;t;Williamsburg;Entire_apartment;Entire_home-apt;2;1;1;30;1125;0;93.812903;f
05/06/2015;2;100;81.277545;f;1;t;Chelsea;Entire_apartment;Entire_home-apt;2;1;1;1;7;78;94;f
12/06/2012;3;87.640014;81.277545;f;1;t;SoHo;Entire_apartment;Entire_home-apt;3;1;1;30;1125;6;97;f
12/07/2014;3;87.640014;81.277545;f;2;t;Upper_West_Side;Entire_apartment;Entire_home-apt;5;2;4;30;1125;18;89;f
28/07/2015;3;87.640014;81.277545;f;1;t;Flatiron_District;Entire_apartment;Entire_home-apt;2;1;1;30;1125;0;93.812903;f
23/06/2014;3;87.640014;81.277545;f;1;f;Flatbush;Private_room_in_apartment;Private_room;2;1;1;30;1125;0;93.812903;t
26/05/2015;3;87.640014;100;f;1;t;Washington_Heights;Private_room_in_apartment;Private_room;1;1;1;1;1125;10;88;f
26/12/2013;1;100;83;t;1;t;Fort_Hamilton;Private_room_in_apartment;Private_room;2;1;1;2;28;27;99;f
29/07/2015;3;87.640014;81.277545;f;1;t;East_Village;Private_room_in_apartment;Private_room;2;1;1;30;1125;3;80;f
02/03/2010;3;87.640014;81.277545;f;1;t;Washington_Heights;Private_room_in_apartment;Private_room;2;1;1;30;1125;2;100;f
29/07/2015;1;50;0;f;4;t;Upper_West_Side;Private_room_in_apartment;Private_room;4;1;2;30;1125;44;90;t
02/02/2013;3;87.640014;86;t;1;t;Upper_West_Side;Private_room_in_condominium;Private_room;2;1;1;5;1125;48;98;f
29/07/2015;3;87.640014;81.277545;f;1;t;Lower_East_Side;Entire_apartment;Entire_home-apt;3;1;2;6;8;13;100;f
06/07/2015;3;100;92;f;3;t;Canarsie;Entire_house;Entire_home-apt;7;3;4;2;31;230;96;f
29/07/2015;3;87.640014;81.277545;f;1;t;Fort_Greene;Entire_apartment;Entire_home-apt;7;4;5;30;31;9;93;f
24/09/2012;3;87.640014;81.277545;f;2;t;Williamsburg;Private_room_in_apartment;Private_room;1;1;1;30;1125;1;80;f
10/06/2013;3;87.640014;81.277545;f;1;t;Williamsburg;Private_room_in_apartment;Private_room;2;1;1;30;1125;4;90;f
11/06/2014;3;87.640014;81.277545;f;1;t;Harlem;Private_room_in_apartment;Private_room;1;1;1;30;1125;2;80;f
16/07/2015;3;87.640014;81.277545;f;1;f;Bushwick;Private_room_in_apartment;Private_room;2;1;1;30;1125;1;100;f
06/05/2014;2;100;68;f;3;t;Sheepshead_Bay;Private_room_in_house;Private_room;3;1;3;2;27;85;93;f
29/07/2015;3;87.640014;81.277545;f;1;f;Upper_West_Side;Private_room_in_apartment;Private_room;1;1;1;30;1125;0;93.812903;f
29/07/2015;3;87.640014;81.277545;f;1;t;Astoria;Entire_apartment;Entire_home-apt;3;2;1;30;1125;7;100;t
14/06/2015;3;87.640014;100;f;0;t;Upper_East_Side;Private_room_in_apartment;Private_room;2;1;1;3;30;10;100;f
07/05/2015;3;87.640014;81.277545;f;1;t;Bedford-Stuyvesant;Private_room_in_apartment;Private_room;2;1;1;30;1125;2;100;f
30/06/2015;2;100;70;t;1;t;Upper_West_Side;Entire_apartment;Entire_home-apt;6;1;2;30;1125;210;98;f
26/10/2014;3;87.640014;81.277545;f;1;t;Ditmars_Steinway;Private_room_in_apartment;Private_room;1;1;1;30;1125;0;93.812903;f
30/07/2015;3;87.640014;81.277545;f;1;f;Long_Island_City;Private_room_in_apartment;Private_room;2;1;1;30;1125;8;100;f
07/08/2014;3;87.640014;81.277545;f;1;t;Hells_Kitchen;Private_room_in_apartment;Private_room;1;1;1;1;1125;0;93.812903;f
05/01/2013;3;87.640014;81.277545;f;1;t;Bedford-Stuyvesant;Private_room_in_apartment;Private_room;2;1;1;30;1125;3;100;f
30/07/2015;3;87.640014;81.277545;f;1;t;Kips_Bay;Private_room_in_apartment;Private_room;2;1;1;30;1125;19;82;f
24/07/2015;1;50;100;f;2;t;Upper_West_Side;Entire_apartment;Entire_home-apt;5;4;4;21;365;2;100;f
30/07/2015;3;87.640014;81.277545;f;1;f;Crown_Heights;Private_room_in_apartment;Private_room;1;1;1;30;1125;2;100;f
25/09/2012;3;87.640014;81.277545;t;1;t;South_Slope;Entire_house;Entire_home-apt;5;3;4;30;1125;92;99;f
06/05/2014;3;87.640014;81.277545;f;1;f;West_Village;Entire_apartment;Entire_home-apt;2;1;1;30;1125;0;93.812903;f
30/07/2015;3;87.640014;81.277545;f;1;f;Upper_East_Side;Entire_apartment;Entire_home-apt;2;1;2;30;30;4;100;f
30/07/2015;3;87.640014;81.277545;f;1;t;Greenpoint;Private_room_in_apartment;Private_room;1;1;1;30;31;0;93.812903;f
08/02/2012;2;100;50;f;1;t;Long_Island_City;Entire_apartment;Entire_home-apt;2;1;1;14;1125;10;92;t
04/05/2014;3;87.640014;81.277545;f;1;t;Midtown;Entire_apartment;Entire_home-apt;2;1;1;30;1125;1;100;f
28/05/2012;3;87.640014;81.277545;f;1;t;Morningside_Heights;Private_room_in_apartment;Private_room;2;1;1;30;1125;0;93.812903;f
30/07/2015;3;87.640014;81.277545;f;1;f;Midtown;Entire_condominium;Entire_home-apt;4;1;2;30;1125;0;93.812903;f
28/07/2015;3;87.640014;81.277545;f;2;t;Ditmars_Steinway;Private_room_in_apartment;Private_room;1;1;1;30;120;13;93;f
30/07/2015;3;87.640014;81.277545;f;1;t;Rego_Park;Private_room_in_apartment;Private_room;4;1;1;30;30;32;93;f
29/07/2015;3;87.640014;81.277545;f;1;f;East_Flatbush;Entire_apartment;Entire_home-apt;4;2;2;30;1125;6;96;f
06/03/2014;0;0;81.277545;f;2;t;East_New_York;Private_room_in_apartment;Private_room;1;1;1;3;1125;8;97;f
27/07/2015;3;87.640014;81.277545;f;1;t;Upper_West_Side;Private_room_in_apartment;Private_room;2;1;1;30;1125;6;90;f
20/05/2015;3;87.640014;81.277545;f;1;t;Crown_Heights;Entire_apartment;Entire_home-apt;4;1;2;30;1125;3;100;f
25/03/2015;3;87.640014;81.277545;f;1;t;South_Slope;Entire_townhouse;Entire_home-apt;6;3;4;30;1125;0;93.812903;t
21/11/2014;3;87.640014;81.277545;f;1;f;Williamsburg;Private_room_in_apartment;Private_room;2;1;1;30;1125;3;87;f
30/07/2015;3;100;100;f;1;t;Williamsburg;Entire_apartment;Entire_home-apt;2;1;1;30;1125;102;95;f
01/05/2013;3;87.640014;81.277545;f;1;t;Clinton_Hill;Entire_townhouse;Entire_home-apt;8;4;4;30;1125;5;100;f
31/07/2015;3;100;98;t;5;t;Borough_Park;Private_room_in_apartment;Private_room;1;1;1;30;1125;66;98;f
24/04/2013;3;100;38;f;1;t;Red_Hook;Entire_loft;Entire_home-apt;4;1;2;5;30;5;96;f
31/07/2015;3;87.640014;81.277545;f;1;t;Bedford-Stuyvesant;Private_room_in_apartment;Private_room;1;1;1;30;1125;0;93.812903;f
31/07/2015;3;100;50;f;1;t;Lower_East_Side;Entire_apartment;Entire_home-apt;2;1;2;5;1125;13;95;f
27/07/2015;3;87.640014;81.277545;f;1;t;Tribeca;Private_room_in_apartment;Private_room;1;1;1;30;1125;2;100;f
23/02/2011;2;100;91;t;1;t;Bedford-Stuyvesant;Entire_apartment;Entire_home-apt;3;2;2;2;1125;194;98;f
03/10/2013;3;87.640014;81;t;2;t;Harlem;Entire_townhouse;Entire_home-apt;8;3;4;31;240;29;96;f
15/02/2015;3;87.640014;81.277545;f;1;t;Upper_West_Side;Private_room_in_apartment;Private_room;2;1;1;30;1125;2;90;f
27/07/2014;3;87.640014;100;f;1;t;Carroll_Gardens;Entire_apartment;Entire_home-apt;2;1;1;90;365;20;99;f
01/08/2015;3;100;93;t;8;t;Bedford-Stuyvesant;Private_room_in_townhouse;Private_room;1;1;1;1;30;291;96;f
19/10/2011;3;87.640014;81.277545;f;1;t;Williamsburg;Private_room_in_apartment;Private_room;1;1;1;30;180;23;97;f
15/09/2011;3;100;91;t;2;t;Chelsea;Entire_townhouse;Entire_home-apt;4;2;3;2;1125;205;98;t
31/10/2014;3;87.640014;81.277545;f;1;f;Bushwick;Private_room_in_apartment;Private_room;2;1;1;30;1125;0;93.812903;f
30/07/2015;3;87.640014;81.277545;f;1;t;East_Flatbush;Private_room_in_apartment;Private_room;1;1;1;30;1125;1;100;f
01/08/2015;3;87.640014;81.277545;f;1;t;Washington_Heights;Entire_condominium;Entire_home-apt;3;1;1;30;1125;5;100;f
12/01/2011;3;87.640014;81.277545;f;4;f;Prospect_Heights;Entire_guesthouse;Entire_home-apt;3;2;3;30;90;9;93;f
28/07/2014;3;87.640014;81.277545;f;1;t;West_Village;Entire_apartment;Entire_home-apt;2;1;1;30;1125;0;93.812903;f
11/05/2013;3;87.640014;81.277545;f;1;t;Crown_Heights;Private_room_in_apartment;Private_room;1;1;1;30;1125;7;80;t
27/12/2014;3;87.640014;81.277545;f;1;f;Harlem;Entire_apartment;Entire_home-apt;3;1;1;30;100;12;83;f
31/07/2015;3;100;98;t;5;t;Borough_Park;Shared_room_in_apartment;Shared_room;1;1;1;30;1125;91;99;f
01/08/2015;3;87.640014;81.277545;f;2;t;Prospect-Lefferts_Gardens;Private_room_in_apartment;Private_room;2;1;1;30;1125;35;89;t
01/08/2015;3;87.640014;81.277545;f;1;t;Sheepshead_Bay;Private_room_in_apartment;Private_room;1;1;0;30;1125;0;93.812903;f
23/05/2014;3;87.640014;81.277545;f;1;f;Sunset_Park;Private_room_in_apartment;Private_room;2;1;1;30;1125;2;100;f
02/08/2015;3;87.640014;81.277545;f;1;f;Sunnyside;Entire_apartment;Entire_home-apt;4;1;1;30;1125;2;100;f
10/09/2012;0;40;23;f;1;t;Greenpoint;Entire_apartment;Entire_home-apt;2;1;1;2;1125;13;89;f
01/08/2015;3;87.640014;0;t;3;t;Washington_Heights;Private_room_in_apartment;Private_room;2;1;1;30;60;6;97;f
02/08/2015;3;87.640014;81.277545;f;2;f;East_Village;Private_room_in_apartment;Private_room;2;1;1;30;1125;1;80;f
25/12/2010;3;87.640014;81.277545;f;1;f;Prospect_Heights;Entire_apartment;Entire_home-apt;2;1;1;30;1125;4;95;f
02/08/2015;3;87.640014;81.277545;f;1;f;Bedford-Stuyvesant;Entire_apartment;Entire_home-apt;2;1;1;30;1125;3;100;f
22/07/2015;3;87.640014;81.277545;f;1;f;Bedford-Stuyvesant;Private_room_in_apartment;Private_room;2;1;1;30;1125;1;100;f
01/08/2012;3;87.640014;81.277545;f;1;t;Ditmars_Steinway;Entire_loft;Entire_home-apt;4;2;4;2;1125;9;96;f
02/08/2015;3;87.640014;100;f;1;f;Neponsit;Entire_apartment;Entire_home-apt;7;4;4;30;1125;15;97;f
23/06/2013;3;87.640014;81.277545;f;1;t;Lower_East_Side;Private_room_in_apartment;Private_room;2;1;1;30;1125;2;100;f
02/08/2015;3;100;96;t;2;t;Windsor_Terrace;Entire_apartment;Entire_home-apt;5;2;2;3;1125;12;100;f
30/12/2011;2;100;100;t;3;f;Crown_Heights;Entire_apartment;Entire_home-apt;4;2;3;30;360;13;92;f
22/10/2010;3;87.640014;81.277545;f;1;f;Upper_West_Side;Entire_apartment;Entire_home-apt;4;1;2;5;1125;0;93.812903;f
04/08/2014;3;100;100;f;1;t;West_Village;Entire_apartment;Entire_home-apt;4;1;1;2;1125;3;100;f
03/08/2015;3;87.640014;81.277545;f;2;t;Longwood;Private_room_in_condominium;Private_room;2;1;1;30;1125;182;91;t
03/04/2012;3;87.640014;100;f;1;t;Cobble_Hill;Entire_apartment;Entire_home-apt;2;1;0;3;12;28;99;f
29/07/2015;3;87.640014;81.277545;f;2;t;East_Village;Private_room_in_apartment;Private_room;1;1;1;30;1125;1;100;f
10/05/2015;3;87.640014;81.277545;f;1;t;Carroll_Gardens;Entire_apartment;Entire_home-apt;2;1;1;30;1125;2;100;f
03/08/2015;3;87.640014;81.277545;f;1;t;Battery_Park_City;Entire_apartment;Entire_home-apt;2;2;1;30;1125;0;93.812903;f
07/10/2010;3;87.640014;78;f;1;t;Prospect-Lefferts_Gardens;Entire_house;Entire_home-apt;10;6;6;30;1125;137;97;f
28/04/2015;3;90;98;f;6;f;Hunts_Point;Private_room_in_house;Private_room;2;1;2;30;45;23;95;f
03/08/2015;3;87.640014;81.277545;f;1;t;Harlem;Private_room_in_apartment;Private_room;2;1;1;30;1125;0;93.812903;f
16/09/2012;1;100;81;t;2;t;Williamsburg;Private_room_in_house;Private_room;2;1;2;30;30;251;98;f
06/11/2012;3;87.640014;81.277545;f;1;t;Crown_Heights;Entire_apartment;Entire_home-apt;4;1;2;30;1125;0;93.812903;f
29/08/2014;3;87.640014;81.277545;f;1;t;Upper_West_Side;Private_room_in_apartment;Private_room;1;1;1;30;1125;4;87;f
03/08/2015;3;87.640014;81.277545;f;1;f;East_Flatbush;Private_room_in_apartment;Private_room;1;1;1;30;20000000;2;50;t
09/12/2014;3;87.640014;81.277545;f;1;t;Fort_Greene;Private_room_in_apartment;Private_room;2;1;1;2;14;12;92;f
20/09/2014;3;87.640014;81.277545;f;0;t;Murray_Hill;Entire_apartment;Entire_home-apt;3;1;1;2;10;0;93.812903;f
18/06/2014;3;87.640014;81.277545;f;1;f;Hells_Kitchen;Private_room_in_apartment;Private_room;1;1;1;30;1125;5;92;f
19/07/2013;3;87.640014;100;f;1;t;Navy_Yard;Entire_townhouse;Entire_home-apt;5;2;2;3;28;114;98;f
02/04/2013;3;87.640014;81.277545;f;1;t;Harlem;Entire_apartment;Entire_home-apt;2;1;1;30;1125;0;93.812903;f
03/08/2015;3;100;75;f;2;t;Cobble_Hill;Entire_apartment;Entire_home-apt;2;1;1;1;1125;0;93.812903;f
27/06/2014;3;87.640014;81.277545;f;1;t;Upper_West_Side;Private_room_in_apartment;Private_room;2;1;1;30;1125;9;90;f
17/04/2013;3;87.640014;0;f;0;t;Bedford-Stuyvesant;Entire_apartment;Entire_home-apt;7;2;2;1;1125;3;100;f
16/06/2015;3;87.640014;81.277545;f;1;f;Williamsburg;Private_room_in_apartment;Private_room;2;1;1;30;1125;0;93.812903;f
25/04/2015;3;100;88;f;2;t;Bedford-Stuyvesant;Entire_townhouse;Entire_home-apt;4;2;3;3;1125;119;93;f
09/03/2016;3;87.640014;81.277545;f;2;t;Washington_Heights;Private_room_in_apartment;Private_room;2;1;1;30;60;29;96;t
14/07/2011;3;87.640014;81.277545;f;1;t;Murray_Hill;Entire_apartment;Entire_home-apt;3;1;1;30;1125;0;93.812903;f
03/08/2015;3;87.640014;81.277545;f;1;t;Washington_Heights;Entire_apartment;Entire_home-apt;5;2;2;30;1125;1;100;f
19/10/2014;3;87.640014;81.277545;f;1;t;Upper_East_Side;Private_room_in_apartment;Private_room;2;1;1;30;1125;1;80;f
12/05/2014;3;87.640014;81.277545;f;1;t;Bushwick;Private_room_in_apartment;Private_room;1;1;1;30;1125;0;93.812903;f
16/08/2012;3;87.640014;81.277545;f;1;t;Harlem;Private_room_in_apartment;Private_room;2;1;1;30;31;1;100;f
28/07/2014;3;87.640014;81.277545;f;1;t;East_Village;Entire_apartment;Entire_home-apt;2;1;1;30;1125;9;100;f
04/08/2015;3;87.640014;81.277545;f;1;f;Harlem;Private_room_in_apartment;Private_room;3;1;1;30;1125;0;93.812903;f
04/08/2015;3;87.640014;81.277545;f;1;f;Midtown;Private_room_in_apartment;Private_room;2;1;1;30;1125;3;80;f
02/10/2012;3;87.640014;81.277545;f;0;t;Chinatown;Private_room_in_apartment;Private_room;2;1;1;30;1125;2;100;f
04/08/2015;3;87.640014;81.277545;f;1;f;Washington_Heights;Shared_room_in_apartment;Shared_room;1;1;0;30;40;15;91;f
04/08/2015;3;100;83;f;1;f;Sheepshead_Bay;Private_room_in_house;Private_room;2;1;1;4;25;64;96;f
04/08/2015;3;87.640014;81.277545;f;1;f;Clinton_Hill;Private_room_in_apartment;Private_room;2;1;1;30;1125;2;80;f
04/08/2015;3;87.640014;81.277545;f;1;f;Elmhurst;Entire_apartment;Entire_home-apt;4;2;2;30;1125;2;93.812903;f
01/06/2012;3;87.640014;77;f;2;t;East_New_York;Entire_house;Entire_home-apt;4;2;2;30;90;142;93;f
15/05/2014;3;87.640014;81.277545;f;1;t;East_Harlem;Entire_apartment;Entire_home-apt;4;1;1;30;1125;4;95;f
20/10/2014;3;87.640014;81.277545;f;1;t;Williamsburg;Entire_apartment;Entire_home-apt;2;1;1;30;1125;0;93.812903;f
05/08/2015;3;87.640014;81.277545;f;1;t;Washington_Heights;Private_room_in_apartment;Private_room;2;1;1;30;1125;0;93.812903;t
13/07/2013;3;87.640014;81.277545;f;1;t;Clinton_Hill;Entire_apartment;Entire_home-apt;3;1;1;30;1125;2;100;f
13/11/2014;3;87.640014;81.277545;f;1;t;Upper_West_Side;Private_room_in_apartment;Private_room;2;1;1;30;1125;0;93.812903;f
05/08/2015;3;87.640014;81.277545;f;1;f;Long_Island_City;Private_room_in_apartment;Private_room;2;1;1;30;1125;5;100;f
20/08/2012;3;87.640014;81.277545;f;1;t;Bedford-Stuyvesant;Private_room_in_house;Private_room;2;1;1;30;1125;0;93.812903;f
09/07/2013;3;87.640014;81.277545;f;1;t;Bedford-Stuyvesant;Entire_apartment;Entire_home-apt;2;1;0;30;50;0;93.812903;f
04/08/2015;3;87.640014;81.277545;f;1;t;Hells_Kitchen;Entire_apartment;Entire_home-apt;4;2;2;30;1125;4;85;f
28/05/2013;3;87.640014;81.277545;f;1;f;Bedford-Stuyvesant;Private_room_in_apartment;Private_room;1;1;1;30;180;0;93.812903;f
15/07/2013;3;100;100;f;52;t;Greenpoint;Entire_serviced_apartment;Entire_home-apt;4;1;2;30;365;2;100;t
13/07/2014;3;87.640014;81.277545;f;2;t;Crown_Heights;Private_room_in_apartment;Private_room;3;1;2;30;1125;2;90;f
12/09/2014;3;87.640014;81.277545;f;1;t;Murray_Hill;Private_room_in_apartment;Private_room;2;1;1;30;1125;0;93.812903;f
05/08/2015;3;87.640014;81.277545;f;1;f;Upper_West_Side;Entire_apartment;Entire_home-apt;3;1;1;30;1125;5;100;t
11/06/2014;3;87.640014;81.277545;f;1;t;Williamsburg;Private_room_in_house;Private_room;2;1;1;2;1125;5;96;t
21/07/2012;3;87.640014;81.277545;f;1;t;Crown_Heights;Entire_apartment;Entire_home-apt;5;2;0;30;1123;4;100;f
23/06/2015;3;87.640014;81.277545;f;1;t;Boerum_Hill;Entire_apartment;Entire_home-apt;4;2;2;30;1125;17;100;f
05/08/2015;3;87.640014;81.277545;f;1;t;Hells_Kitchen;Entire_apartment;Entire_home-apt;5;2;2;30;32;13;93;t
26/10/2013;3;100;81.277545;f;1;t;Bedford-Stuyvesant;Entire_apartment;Entire_home-apt;4;1;2;30;65;29;99;f
28/04/2015;3;90;98;f;6;f;Hunts_Point;Private_room_in_house;Private_room;1;1;1;30;45;20;93;t
22/08/2012;1;100;96;f;1;t;East_Village;Entire_apartment;Entire_home-apt;2;1;2;25;1125;101;86;f
06/08/2015;3;87.640014;81.277545;f;1;t;Harlem;Private_room_in_apartment;Private_room;2;1;1;30;1125;1;100;f
02/08/2011;3;87.640014;81.277545;f;2;t;Prospect-Lefferts_Gardens;Private_room_in_condominium;Private_room;1;1;1;30;60;1;93.812903;f
06/08/2015;3;87.640014;81.277545;f;1;t;Park_Slope;Entire_apartment;Entire_home-apt;2;1;0;30;120;18;93;f
07/09/2013;3;87.640014;81.277545;f;1;f;Inwood;Private_room_in_apartment;Private_room;2;1;1;30;1125;5;80;f
23/01/2012;3;87.640014;81.277545;f;1;f;Carroll_Gardens;Entire_apartment;Entire_home-apt;3;1;2;30;1125;0;93.812903;f
23/05/2014;3;87.640014;81.277545;f;1;t;Williamsburg;Private_room_in_apartment;Private_room;2;1;1;30;1125;0;93.812903;f
01/08/2013;3;87.640014;81.277545;f;1;t;Williamsburg;Private_room_in_apartment;Private_room;2;1;1;30;1125;3;67;f
06/08/2015;3;87.640014;81.277545;f;2;t;Harlem;Private_room_in_apartment;Private_room;3;1;2;2;28;1;100;f
31/07/2015;3;87.640014;81.277545;f;1;f;Elmhurst;Private_room_in_house;Private_room;2;1;1;30;1125;1;93.812903;f
06/08/2015;0;0;25;f;1;f;Borough_Park;Entire_apartment;Entire_home-apt;4;1;2;30;180;40;90;f
23/12/2013;3;100;100;f;1;t;Williamsburg;Entire_apartment;Entire_home-apt;2;1;1;25;90;20;100;t
29/03/2014;2;90;50;f;4;t;Harlem;Private_room_in_apartment;Private_room;2;1;1;30;1125;9;93;f
25/07/2015;2;100;53;f;60;t;Lower_East_Side;Shared_room_in_apartment;Shared_room;1;1;1;30;1125;11;98;f
24/04/2015;3;100;92;t;1;t;SoHo;Entire_apartment;Entire_home-apt;2;1;1;31;1125;43;95;f
07/08/2015;3;87.640014;81.277545;f;1;t;Bedford-Stuyvesant;Entire_apartment;Entire_home-apt;3;1;1;30;1125;1;80;f
05/04/2015;3;87.640014;81.277545;f;1;t;Chelsea;Entire_apartment;Entire_home-apt;4;2;2;30;1125;2;90;f
20/07/2015;3;87.640014;81.277545;f;1;f;Chelsea;Entire_apartment;Entire_home-apt;4;1;3;30;1125;45;96;t
07/08/2015;3;87.640014;81.277545;f;1;f;Sunnyside;Entire_apartment;Entire_home-apt;2;1;1;30;90;29;95;f
14/12/2012;3;87.640014;100;f;1;t;Midtown;Entire_serviced_apartment;Entire_home-apt;2;1;1;4;18;10;100;f
07/08/2015;3;87.640014;81.277545;f;1;t;Bedford-Stuyvesant;Private_room_in_apartment;Private_room;1;1;1;30;1125;2;70;f
07/08/2012;3;87.640014;81.277545;f;1;t;Bedford-Stuyvesant;Entire_apartment;Entire_home-apt;2;1;1;30;1125;1;100;f
05/09/2011;2;100;93;t;3;t;Bedford-Stuyvesant;Private_room_in_house;Private_room;2;1;1;5;1125;39;98;f
07/08/2015;3;100;92;f;5;t;Prospect-Lefferts_Gardens;Private_room_in_apartment;Private_room;2;1;1;7;14;78;86;t
06/04/2011;3;87.640014;81.277545;f;1;t;Williamsburg;Entire_apartment;Entire_home-apt;3;1;1;30;60;8;100;f
29/07/2015;1;50;0;f;4;t;Upper_West_Side;Entire_apartment;Entire_home-apt;7;1;3;30;366;15;94;f
08/08/2015;3;86;98;t;1;f;Bedford-Stuyvesant;Private_room_in_apartment;Private_room;2;1;1;2;120;25;94;t
08/08/2015;2;100;91;t;3;t;Jackson_Heights;Private_room_in_house;Private_room;2;1;2;30;1125;127;99;f
10/04/2014;3;87.640014;81.277545;f;1;t;Morningside_Heights;Private_room_in_apartment;Private_room;2;1;1;30;1125;1;100;f
26/05/2014;3;87.640014;81.277545;f;1;t;Park_Slope;Entire_apartment;Entire_home-apt;5;1;2;30;1125;1;80;f
08/08/2015;3;100;97;t;2;t;Astoria;Entire_apartment;Entire_home-apt;7;1;1;30;1125;215;99;t
08/08/2015;3;87.640014;81.277545;f;1;t;Battery_Park_City;Entire_apartment;Entire_home-apt;2;1;1;30;1125;7;91;f
12/05/2015;3;87.640014;81.277545;f;1;t;Bedford-Stuyvesant;Entire_apartment;Entire_home-apt;2;1;2;30;1125;1;93.812903;f
04/07/2013;3;87.640014;81.277545;f;1;t;Williamsburg;Entire_apartment;Entire_home-apt;2;1;1;30;112;9;93;f
12/09/2013;3;100;98;f;14;t;Bedford-Stuyvesant;Private_room_in_apartment;Private_room;3;1;0;1;1125;24;89;t
04/01/2015;3;87.640014;81.277545;f;2;t;Long_Island_City;Private_room_in_apartment;Private_room;2;1;3;30;1125;19;98;f
05/01/2014;3;87.640014;81.277545;f;1;t;Bushwick;Private_room_in_house;Private_room;1;1;1;30;30;2;80;f
21/01/2013;3;87.640014;81.277545;f;1;t;East_Harlem;Entire_loft;Entire_home-apt;3;1;1;30;1125;53;95;t
27/11/2012;3;87.640014;81.277545;f;1;t;Crown_Heights;Private_room_in_apartment;Private_room;1;1;1;30;60;8;98;f
19/01/2015;1;94;31;f;50;t;Bushwick;Private_room_in_apartment;Private_room;2;1;1;30;1125;1;100;f
19/01/2015;1;94;31;f;50;t;Bushwick;Private_room_in_apartment;Private_room;2;1;1;30;1125;0;93.812903;f
19/01/2015;1;94;31;f;50;t;Bushwick;Private_room_in_apartment;Private_room;2;1;1;30;1125;0;93.812903;f
19/01/2015;1;94;31;f;50;t;Bushwick;Private_room_in_apartment;Private_room;2;1;1;30;1125;4;100;f
24/11/2011;3;87.640014;81.277545;f;1;t;Lower_East_Side;Entire_condominium;Entire_home-apt;3;1;2;5;20;39;92;f
19/01/2015;1;94;31;f;50;t;Bushwick;Private_room_in_apartment;Private_room;2;1;1;30;1125;2;100;f
19/01/2015;1;94;31;f;50;t;Bushwick;Private_room_in_apartment;Private_room;2;1;1;30;1125;3;100;f
19/01/2015;1;94;31;f;50;t;Bushwick;Private_room_in_apartment;Private_room;2;1;1;30;1125;4;90;f
